Date,Open,High,Low,Close,Adj Close,Volume
2006-10-01,31.980000,38.590000,30.580000,38.090000,38.090000,209485000
2006-11-01,38.130001,43.250000,36.869999,40.340000,40.340000,146802400
2006-12-01,40.259998,40.639999,37.700001,39.459999,39.459999,121040700
2007-01-01,38.680000,39.139999,36.299999,37.669998,37.669998,130435300
2007-02-01,37.950001,42.000000,36.680000,39.139999,39.139999,157975400
2007-03-01,39.320000,40.240002,37.040001,39.790001,39.790001,142153100
2007-04-01,39.849998,63.840000,39.549999,61.330002,61.330002,346287000
2007-05-01,61.119999,73.309998,59.700001,69.139999,69.139999,330242400
2007-06-01,68.900002,74.720001,66.709999,68.410004,68.410004,238788700
2007-07-01,68.809998,89.000000,68.010002,78.540001,78.540001,264827800
2007-08-01,78.099998,80.800003,70.050003,79.910004,79.910004,175514000
2007-09-01,79.900002,94.260002,79.730003,93.150002,93.150002,122273200
2007-10-01,93.419998,101.089996,83.269997,89.150002,89.150002,231988500
2007-11-01,87.750000,91.470001,76.500000,90.559998,90.559998,180196500
2007-12-01,90.029999,95.940002,83.860001,92.639999,92.639999,127062200
2008-01-01,95.349998,97.430000,68.839996,77.699997,77.699997,288335400
2008-02-01,79.019997,79.400002,63.970001,64.470001,64.470001,211217800
2008-03-01,63.590000,76.930000,61.200001,71.300003,71.300003,192685600
2008-04-01,72.989998,82.639999,70.650002,78.629997,78.629997,197849400
2008-05-01,78.400002,84.750000,71.559998,81.620003,81.620003,152573200
2008-06-01,81.150002,84.879997,72.620003,73.330002,73.330002,152905700
2008-07-01,72.239998,82.379997,62.990002,76.339996,76.339996,215813300
2008-08-01,76.360001,91.750000,74.050003,80.809998,80.809998,149044400
2008-09-01,83.160004,86.769997,61.320000,72.760002,72.760002,192463400
2008-10-01,71.779999,71.989998,43.310001,57.240002,57.240002,332074700
2008-11-01,56.349998,58.730000,34.680000,42.700001,42.700001,228051500
2008-12-01,42.000000,54.849998,38.820000,51.279999,51.279999,206194300
2009-01-01,51.349998,59.740002,47.630001,58.820000,58.820000,204072300
2009-02-01,58.570000,67.360001,58.130001,64.790001,64.790001,186780200
2009-03-01,63.939999,75.610001,59.820000,73.440002,73.440002,227672300
2009-04-01,73.019997,86.680000,71.709999,80.519997,80.519997,185032000
2009-05-01,80.379997,83.599998,73.099998,77.989998,77.989998,137603400
2009-06-01,78.209999,88.559998,76.250000,83.660004,83.660004,152085400
2009-07-01,84.419998,94.400002,75.410004,85.760002,85.760002,175461400
2009-08-01,86.559998,88.199997,80.250000,81.190002,81.190002,112622900
2009-09-01,80.739998,94.500000,77.510002,93.360001,93.360001,128121800
2009-10-01,92.500000,125.680000,88.269997,118.809998,118.809998,268616400
2009-11-01,118.660004,136.080002,116.250000,135.910004,135.910004,160305100
2009-12-01,136.940002,145.910004,125.650002,134.520004,134.520004,207471100
2010-01-01,136.250000,136.610001,118.120003,125.410004,125.410004,230861000
2010-02-01,123.180000,124.860001,113.820000,118.400002,118.400002,210145800
2010-03-01,118.699997,138.190002,117.529999,135.770004,135.770004,158042600
2010-04-01,135.800003,151.089996,130.779999,137.100006,137.100006,173025100
2010-05-01,137.199997,139.440002,117.519997,125.459999,125.459999,140909900
2010-06-01,124.970001,129.149994,106.010002,109.260002,109.260002,133378500
2010-07-01,108.900002,124.879997,105.800003,117.889999,117.889999,175326200
2010-08-01,119.150002,130.809998,117.570000,124.830002,124.830002,113419800
2010-09-01,126.360001,161.779999,126.169998,157.059998,157.059998,134321000
2010-10-01,157.080002,171.990005,151.399994,165.229996,165.229996,142883500
2010-11-01,164.449997,181.839996,156.770004,175.399994,175.399994,131011400
2010-12-01,179.160004,185.649994,173.089996,180.000000,180.000000,93661700
2011-01-01,181.369995,191.600006,166.899994,169.639999,169.639999,113611300
2011-02-01,170.520004,191.399994,169.509995,173.289993,173.289993,95776400
2011-03-01,173.529999,181.570007,160.589996,180.130005,180.130005,118979100
2011-04-01,181.580002,197.800003,175.369995,195.809998,195.809998,116749400
2011-05-01,196.570007,206.389999,190.880005,196.690002,196.690002,106274500
2011-06-01,196.059998,206.250000,181.589996,204.490005,204.490005,95563700
2011-07-01,205.550003,227.199997,203.610001,222.520004,222.520004,92808500
2011-08-01,225.000000,227.449997,177.100006,215.229996,215.229996,155194700
2011-09-01,215.279999,244.000000,204.470001,216.229996,216.229996,143623300
2011-10-01,217.009995,246.710007,196.509995,213.509995,213.509995,159214400
2011-11-01,208.110001,222.350006,181.509995,192.289993,192.289993,136588100
2011-12-01,191.850006,199.660004,166.970001,173.100006,173.100006,125595200
2012-01-01,175.889999,196.500000,173.500000,194.440002,194.440002,110536900
2012-02-01,173.809998,193.570007,172.000000,179.690002,179.690002,146580400
2012-03-01,179.889999,209.850006,176.580002,202.509995,202.509995,112975100
2012-04-01,198.020004,233.839996,183.649994,231.899994,231.899994,110535400
2012-05-01,229.399994,232.970001,207.110001,212.910004,212.910004,92774300
2012-06-01,208.440002,228.350006,206.369995,228.350006,228.350006,65745600
2012-07-01,229.300003,240.740005,212.610001,233.300003,233.300003,77340200
2012-08-01,234.139999,250.000000,228.660004,248.270004,248.270004,60192400
2012-09-01,248.270004,264.109985,244.660004,254.320007,254.320007,63570500
2012-10-01,255.399994,261.899994,222.919998,232.889999,232.889999,81568500
2012-11-01,234.229996,252.649994,218.179993,252.050003,252.050003,67213600
2012-12-01,252.539993,263.109985,242.750000,250.869995,250.869995,60871200
2013-01-01,256.079987,284.720001,253.259995,265.500000,265.500000,84226400
2013-02-01,268.929993,274.299988,255.110001,264.269989,264.269989,68661700
2013-03-01,263.269989,277.399994,252.070007,266.489990,266.489990,58505700
2013-04-01,266.980011,275.799988,248.559998,253.809998,253.809998,76916200
2013-05-01,253.899994,271.910004,245.750000,269.200012,269.200012,59050500
2013-06-01,268.959991,283.339996,262.950012,277.690002,277.690002,58575800
2013-07-01,279.000000,313.619995,277.160004,301.220001,301.220001,67536900
2013-08-01,303.079987,306.209991,279.329987,280.980011,280.980011,43773900
2013-09-01,284.730011,320.570007,284.170013,312.640015,312.640015,43468800
2013-10-01,314.220001,368.399994,296.500000,364.029999,364.029999,77295400
2013-11-01,365.630005,394.100006,341.880005,393.619995,393.619995,54207700
2013-12-01,399.000000,405.630005,379.500000,398.790009,398.790009,55686700
2014-01-01,398.799988,408.059998,357.760010,358.690002,358.690002,81011900
2014-02-01,358.980011,365.869995,337.730011,362.100006,362.100006,83009000
2014-03-01,358.739990,383.109985,330.880005,336.369995,336.369995,75253500
2014-04-01,338.089996,348.299988,288.000000,304.130005,304.130005,138278700
2014-05-01,304.130005,314.869995,284.380005,312.549988,312.549988,78579200
2014-06-01,312.589996,340.720001,303.839996,324.779999,324.779999,76580100
2014-07-01,325.859985,364.850006,311.859985,312.989990,312.989990,99426000
2014-08-01,313.690002,346.670013,304.589996,339.040009,339.040009,62031700
2014-09-01,339.980011,349.380005,317.640015,322.440002,322.440002,68032800
2014-10-01,322.040009,325.160004,284.000000,305.459991,305.459991,111058700
2014-11-01,306.239990,341.260010,292.290009,338.640015,338.640015,68983700
2014-12-01,338.119995,340.640015,293.029999,310.350006,310.350006,86821400
2015-01-01,312.579987,359.500000,285.250000,354.529999,354.529999,103057100
2015-02-01,350.049988,389.369995,350.010010,380.160004,380.160004,70846200
2015-03-01,380.850006,388.420013,365.649994,372.100006,372.100006,55502800
2015-04-01,372.100006,452.649994,368.339996,421.779999,421.779999,84404800
2015-05-01,423.820007,439.000000,414.549988,429.230011,429.230011,51983000
2015-06-01,430.399994,447.040009,419.140015,434.089996,434.089996,54987500
2015-07-01,439.350006,580.570007,425.570007,536.150024,536.150024,102070000
2015-08-01,537.450012,542.739990,451.000000,512.890015,512.890015,82863200
2015-09-01,499.140015,549.780029,490.500000,511.890015,511.890015,76768900
2015-10-01,511.000000,630.719971,506.000000,625.900024,625.900024,97126100
2015-11-01,627.130005,682.770020,620.409973,664.799988,664.799988,87304900
2015-12-01,673.750000,696.440002,635.270020,675.890015,675.890015,90187500
2016-01-01,656.289978,657.719971,547.179993,587.000000,587.000000,130200900
2016-02-01,578.150024,581.799988,474.000000,552.520020,552.520020,124144800
2016-03-01,556.289978,603.239990,538.580017,593.640015,593.640015,94009500
2016-04-01,590.489990,669.979980,585.250000,659.590027,659.590027,78464200
2016-05-01,663.919983,724.229980,656.000000,722.789978,722.789978,90614500
2016-06-01,720.900024,731.500000,682.119995,715.619995,715.619995,74540900
2016-07-01,717.320007,766.000000,716.539978,758.809998,758.809998,68635500
2016-08-01,759.869995,774.979980,750.349976,769.159973,769.159973,50000400
2016-09-01,770.900024,839.950012,756.000000,837.309998,837.309998,67335700
2016-10-01,836.000000,847.210022,774.609985,789.820007,789.820007,77063800
2016-11-01,799.000000,800.840027,710.099976,750.570007,750.570007,110085900
2016-12-01,752.409973,782.460022,736.700012,749.869995,749.869995,73660200
2017-01-01,757.919983,843.840027,747.700012,823.479980,823.479980,70614000
2017-02-01,829.210022,860.859985,803.000000,845.039978,845.039978,71748300
2017-03-01,853.049988,890.349976,833.500000,886.539978,886.539978,60710700
2017-04-01,888.000000,949.590027,884.489990,924.989990,924.989990,73539700
2017-05-01,927.799988,1001.200012,927.799988,994.619995,994.619995,76202000
2017-06-01,998.590027,1017.000000,927.000000,968.000000,968.000000,96135400
2017-07-01,972.789978,1083.310059,951.000000,987.780029,987.780029,78812400
2017-08-01,996.109985,1006.400024,936.330017,980.599976,980.599976,77391800
2017-09-01,984.200012,1000.000000,931.750000,961.349976,961.349976,59291800
2017-10-01,964.000000,1122.790039,950.369995,1105.280029,1105.280029,83334100
2017-11-01,1105.400024,1213.410034,1086.869995,1176.750000,1176.750000,77165000
2017-12-01,1172.050049,1194.780029,1124.739990,1169.469971,1169.469971,57760200
2018-01-01,1172.000000,1472.579956,1170.510010,1450.890015,1450.890015,96371200
2018-02-01,1445.000000,1528.699951,1265.930054,1512.449951,1512.449951,137784000
2018-03-01,1513.599976,1617.540039,1365.199951,1447.339966,1447.339966,130400100
2018-04-01,1417.619995,1638.099976,1352.880005,1566.130005,1566.130005,129919600
2018-05-01,1563.219971,1635.000000,1546.020020,1629.619995,1629.619995,71615500
2018-06-01,1637.030029,1763.099976,1635.089966,1699.800049,1699.800049,85941300
2018-07-01,1682.699951,1880.050049,1678.060059,1777.439941,1777.439941,97521100
2018-08-01,1784.000000,2025.569946,1776.020020,2012.709961,2012.709961,96575800
2018-09-01,2026.500000,2050.500000,1865.000000,2003.000000,2003.000000,94445500
2018-10-01,2021.989990,2033.189941,1476.359985,1598.010010,1598.010010,183220800
2018-11-01,1623.530029,1784.000000,1420.000000,1690.170044,1690.170044,139290000
2018-12-01,1769.459961,1778.339966,1307.000000,1501.969971,1501.969971,154812700
2019-01-01,1465.199951,1736.410034,1460.930054,1718.729980,1718.729980,134001700
2019-02-01,1638.880005,1673.060059,1566.760010,1639.829956,1639.829956,80936900
2019-03-01,1655.130005,1823.750000,1586.569946,1780.750000,1780.750000,100832200
2019-04-01,1800.109985,1956.339966,1798.729980,1926.520020,1926.520020,81239200
2019-05-01,1933.089966,1964.400024,1772.699951,1775.069946,1775.069946,98214400
2019-06-01,1760.010010,1935.199951,1672.000000,1893.630005,1893.630005,74746500
2019-07-01,1922.979980,2035.800049,1849.439941,1866.780029,1866.780029,73148800
2019-08-01,1871.719971,1897.920044,1743.510010,1776.290039,1776.290039,79771200
2019-09-01,1770.000000,1853.660034,1709.219971,1735.910034,1735.910034,61172900
2019-10-01,1746.000000,1798.849976,1685.060059,1776.660034,1776.660034,70360500
2019-11-01,1788.010010,1824.689941,1722.709961,1800.800049,1800.800049,52076200
2019-12-01,1804.400024,1901.400024,1735.000000,1847.839966,1847.839966,68149600
2020-01-01,1875.000000,2055.719971,1815.339966,2008.719971,2008.719971,84698300
2020-02-01,2010.599976,2185.949951,1811.130005,1883.750000,1883.750000,92510100
2020-03-01,1906.489990,1996.329956,1626.030029,1949.719971,1949.719971,163809100
2020-04-01,1932.969971,2475.000000,1889.150024,2474.000000,2474.000000,124609800
2020-05-01,2336.800049,2525.449951,2256.379883,2442.370117,2442.370117,82584400
2020-06-01,2448.000000,2796.000000,2437.129883,2758.820068,2758.820068,87818300
2020-07-01,2757.989990,3344.290039,2754.000000,3164.679932,3164.679932,127502000
2020-08-01,3180.510010,3495.000000,3073.000000,3450.959961,3450.959961,83516600
2020-09-01,3489.580078,3552.250000,2871.000000,3148.729980,3148.729980,115899300
2020-10-01,3208.000000,3496.239990,3019.000000,3036.149902,3036.149902,116226100
2020-11-01,3061.739990,3366.800049,2950.120117,3168.040039,3168.040039,90810500
2020-12-01,3188.500000,3350.649902,3072.820068,3256.929932,3256.929932,77556200
2021-01-01,3270.000000,3363.889893,3086.000000,3206.199951,3206.199951,71528900
2021-02-01,3242.360107,3434.000000,3036.699951,3092.929932,3092.929932,72107000
2021-03-01,3127.889893,3182.000000,2881.000000,3094.080078,3094.080078,78188000
2021-04-01,3117.939941,3554.000000,3115.550049,3467.419922,3467.419922,76839600
2021-05-01,3484.729980,3486.649902,3127.370117,3223.070068,3223.070068,75183900
2021-06-01,3243.500000,3524.860107,3172.199951,3443.889893,3443.889893,62458400
